Response,Feature_Name,Coef
Remission,disease_65358001,-0.010784939247611796
Remission,disease_65363002,0.007316264782969643
Remission,disease_65587001,0.010439841544171739
Remission,disease_65710008,0.015499421864133911
Remission,disease_65978000,-0.005730302048373902
Remission,disease_66091009,-0.012828337667999793
Remission,disease_66189004,0.026673053379921784
Remission,disease_66344007,-0.006844041218083202
Remission,disease_66347000,0.015254880129527497
Remission,disease_66381006,-0.018363618937916035
Remission,disease_66579008,0.007474729598306788
Remission,disease_66590003,-0.01797003264248439
Remission,disease_66612000,-0.0021111321992957448
Remission,disease_66657009,-0.008510685583588548
Remission,disease_66747002,-0.007300272949766674
Remission,disease_66760008,0.01348262733599842
Remission,disease_66931009,-0.0018397790291215957
Remission,disease_66944004,-0.03021502498526475
Remission,disease_66948001,-0.00046616512222134957
Remission,disease_66999008,0.00022732399217583274
Remission,disease_67195008,0.009544955001367483
Remission,disease_67198005,-0.03275762834714852
Remission,disease_67315001,0.015306824328856942
Remission,disease_67437007,0.0013413023326523238
Remission,disease_67480003,0.016494091118333554
Remission,disease_67678004,-0.0042557178668234
Remission,disease_67696008,-0.04533943158505765
Remission,disease_67801009,-0.014990057812727577
Remission,disease_68019004,-0.004633954150711029
Remission,disease_68109007,-0.022648708325656824
Remission,disease_68225006,-0.006445569914952275
Remission,disease_68226007,-0.0019847923423439917
Remission,disease_68267002,-0.004264064175879118
Remission,disease_68272006,-0.007510805963989966
Remission,disease_68328006,0.004115273765654854
Remission,disease_68394001,0.021924089372435344
Remission,disease_68496003,0.007427536754219512
Remission,disease_68566005,-0.0064095298924560905
Remission,disease_68659002,0.003115824293525312
Remission,disease_68675004,-0.004841944827579052
Remission,disease_68815009,-0.025639124468439297
Remission,disease_68854005,-0.036650258610216396
Remission,disease_68859000,0.009045758954508563
Remission,disease_68890003,0.0088778436017714
Remission,disease_68905002,0.0008861405404189704
Remission,disease_69195002,0.0009084183294256309
Remission,disease_69231004,-0.014920609571442273
Remission,disease_69322001,0.006537037742966783
Remission,disease_69352009,-0.0016016015200472477
Remission,disease_69430001,0.01317862656617904
Remission,disease_69494008,0.022462043801061597
Remission,disease_69741000,-0.004753987417225426
Remission,disease_69787006,-0.018085408884689652
Remission,disease_69798007,-0.04033310799029384
Remission,disease_69896004,0.0003718824013681722
Remission,disease_70070008,-0.024633976449802426
Remission,disease_70076002,0.013235076541506468
Remission,disease_70142008,0.011948638084210716
Remission,disease_70153002,-0.0008320858984679433
Remission,disease_70190001,-0.02271589661172154
Remission,disease_70209001,-0.012110544483526754
Remission,disease_70218004,0.007590835150046947
Remission,disease_70241007,-0.009897219928960286
Remission,disease_70342003,0.01046666212274834
Remission,disease_70422006,0.013335637106860655
Remission,disease_70637004,0.042556182125509226
Remission,disease_70650003,-0.015322381960814379
Remission,disease_70704007,0.015189416218350613
Remission,disease_70995007,0.026680493668113515
Remission,disease_71057007,0.018744537644343553
Remission,disease_71325002,-0.015316936924742772
Remission,disease_71457002,0.008726928045147927
Remission,disease_71638002,0.0040769519179301465
Remission,disease_71833008,-0.016065620478581497
Remission,disease_71906005,0.01842039359087639
Remission,disease_71959007,-0.021754883713900733
Remission,disease_72007001,-0.007756367463146883
Remission,disease_72128008,-0.00929634287353107
Remission,disease_72129000,0.0019715335017455363
Remission,disease_72274001,-0.011053687644212095
Remission,disease_72366004,-0.01846706824702803
Remission,disease_72621003,-0.0029849741139455575
Remission,disease_72836002,0.013155367522692998
Remission,disease_72860003,-0.00909024544021367
Remission,disease_72866009,0.026879395938327673
Remission,disease_73059000,-0.0017613480051980241
Remission,disease_73211009,-0.008224599038381325
Remission,disease_73237007,0.0024864591949853017
Remission,disease_73297009,-0.013854167205168877
Remission,disease_73391008,0.009090981198405559
Remission,disease_73430006,0.002228687423866116
Remission,disease_73481001,-0.0004726809902429518
Remission,disease_73962000,-0.01724406812235534
Remission,disease_73973007,-0.009813466512155882
Remission,disease_73998008,0.009208259936496299
Remission,disease_74333002,-0.0022511743690416058
Remission,disease_74400008,0.007923148091473717
Remission,disease_74474003,0.00032877975805812454
Remission,disease_74627003,-0.0010081777811228984
Remission,disease_74728003,0.015817599119267695
Remission,disease_74732009,0.03266672398820994
Remission,disease_74814004,0.021722355391415878
Remission,disease_74883004,0.0008083626608069097
Remission,disease_75047002,-0.03679558896241813
Remission,disease_75198005,0.029820546465482486
Remission,disease_75229002,-0.019824494740807014
Remission,disease_75236001,-0.004728127597909234
Remission,disease_75375008,-0.005886039105361592
Remission,disease_75467001,7.119541695197506e-05
Remission,disease_75544000,-0.00511734739959601
Remission,disease_75547007,0.03964418570171871
Remission,disease_75570004,0.006498498758488528
Remission,disease_75803007,0.008135941174621844
Remission,disease_75860007,0.010073753406912543
Remission,disease_75934005,0.021478316835910522
Remission,disease_76069003,0.006853735343461897
Remission,disease_76092003,-0.011268087305149855
Remission,disease_76107001,0.015989488271184234
Remission,disease_76272004,0.039981813888927326
Remission,disease_76314005,-0.019069394537454796
Remission,disease_76376003,0.015055723535499681
Remission,disease_76441001,0.029709363904754094
Remission,disease_76571007,0.02759599199000201
Remission,disease_76581006,-0.011585633759841023
Remission,disease_76618002,0.02646546655606768
Remission,disease_76751001,0.0007726415319514164
Remission,disease_76783007,0.020879310029119864
Remission,disease_76865005,0.0008938360940054942
Remission,disease_76976005,-0.033450211473437214
Remission,disease_77075001,0.01733181529595142
Remission,disease_77091003,-0.0015761943031941568
Remission,disease_77182004,-0.0020830079658924958
Remission,disease_77252004,0.011161147961608615
Remission,disease_77278008,0.00010324699561099647
Remission,disease_77355000,0.02204300892139196
Remission,disease_77489003,0.04378191850469592
Remission,disease_77507001,-0.004827937721701124
Remission,disease_77547008,-0.006181496314152158
Remission,disease_77692006,-0.012128690555321786
Remission,disease_77968000,-0.011283593469617383
Remission,disease_77970009,-0.015122343937310871
Remission,disease_77971008,-0.03609188113181125
Remission,disease_77994009,-0.03348300835835992
Remission,disease_78004001,0.029992077355389286
Remission,disease_78048006,0.0009834229441822082
Remission,disease_78267003,-0.0011389013061104904
Remission,disease_78275009,-0.0027072030998424716
Remission,disease_78370002,-0.008948381843345033
Remission,disease_78381004,-0.022211152220300148
Remission,disease_78435003,0.019764196808358073
Remission,disease_78455002,0.002764680219847405
Remission,disease_78622004,-0.02283296283352728
Remission,disease_78667006,-0.011862432574580762
Remission,disease_78809005,0.0034106430485761996
Remission,disease_78875003,0.007447149767838222
Remission,disease_78946008,-0.01181101145441647
Remission,disease_78948009,-0.012155768075736975
Remission,disease_78975002,-0.0027119274075344067
Remission,disease_79280005,-0.019857028338059815
Remission,disease_79298009,-2.56553349081884e-05
Remission,disease_79586000,0.008655049084048808
Remission,disease_79604008,-0.006547722488125105
Remission,disease_79619009,0.024985960705985376
Remission,disease_79720007,0.0032353621739448844
Remission,disease_79740000,-0.003772120204644558
Remission,disease_79883001,-0.008039462957290846
Remission,disease_79962008,0.009579927903625978
Remission,disease_80113008,-0.004592149290163364
Remission,disease_80353004,-0.03181332072336539
Remission,disease_80394007,0.003350086850197522
Remission,disease_80515008,-0.006715295931396703
Remission,disease_80659006,0.009217164899153482
Remission,disease_80756009,-0.006670465803272554
Remission,disease_80967001,-0.012825266951405078
Remission,disease_81060008,0.007689087798674806
Remission,disease_81119003,0.01185377533820923
Remission,disease_81120009,-0.0014809155490747464
Remission,disease_81256000,-0.018554747596937624
Remission,disease_81308009,-0.011234811614949483
Remission,disease_81564005,-0.000932027303105735
Remission,disease_81573002,0.015922233692446528
Remission,disease_81576005,0.021695271610094206
Remission,disease_81608000,-0.006721210149796248
Remission,disease_81639003,-0.008094740493003936
Remission,disease_81817003,-0.02223171532453434
Remission,disease_81902001,-0.0008152239103726155
Remission,disease_82119001,-0.0022745070760135993
Remission,disease_82196007,-0.02682325352425274
Remission,disease_82203000,0.022447863614966458
Remission,disease_82271004,0.004897095499995019
Remission,disease_82272006,0.009583883720443005
Remission,disease_82286005,0.012638214458649938
Remission,disease_82300000,-0.0026202668789645166
Remission,disease_82525005,0.008698639198339606
Remission,disease_82562007,-0.0037245919160595093
Remission,disease_82649003,0.013962394994712359
Remission,disease_82661006,-0.014752240035498266
Remission,disease_83561009,-0.019495377535722332
Remission,disease_83898004,-0.001415269041300826
Remission,disease_83901003,0.03367621312619025
Remission,disease_84017003,-0.029102041172203347
Remission,disease_84027009,-0.006104441808510047
Remission,disease_84114007,-0.015055480879881226
Remission,disease_84466009,0.020985781825882854
Remission,disease_84494001,-0.01601326216954476
Remission,disease_84568007,-0.004889513649827495
Remission,disease_84757009,0.010709648758913446
Remission,disease_84828003,-0.00855806354762661
Remission,disease_84849002,-0.01089790972457172
Remission,disease_85005007,-0.009599530740194404
Remission,disease_85007004,-0.010299792783365043
Remission,disease_85042000,-0.02639434334915439
Remission,disease_85189001,-0.0012794887895395
Remission,disease_85216006,0.02945679689083473
Remission,disease_85232009,-0.0034472055309604835
Remission,disease_85670002,0.037052501926323186
Remission,disease_85769006,-0.02409270195510013
Remission,disease_85828009,-0.0027075292571457515
Remission,disease_85898001,-0.005456545544966876
Remission,disease_85919009,-0.01051089026306968
Remission,disease_85942002,-0.016061416579252523
Remission,disease_86041002,-0.012309038700784293
Remission,disease_86044005,0.04569828815542073
Remission,disease_86094006,0.003648240054440687
Remission,disease_86128003,-0.00930482478491498
Remission,disease_86406008,-0.01703945647604551
Remission,disease_86466006,0.004736694456338783
Remission,disease_86981007,-0.0024565212023705363
Remission,disease_87049008,-0.0034980916585251433
Remission,disease_87065009,-0.025563801275560342
Remission,disease_87132004,0.0011739625295577824
Remission,disease_87433001,0.02245515681202943
Remission,disease_87522002,-0.007500827119408464
Remission,disease_87628006,0.00393529360456925
Remission,disease_87715008,0.021606864555366482
Remission,disease_87778004,0.00882782223518236
Remission,disease_87837008,-0.01660260007992463
Remission,disease_88092000,-0.009059919915662039
Remission,disease_88223008,-0.020727852495255526
Remission,disease_88562000,0.0027158731590552175
Remission,disease_88797001,-0.014485806516046407
Remission,disease_88805009,0.014866969182602139
Remission,disease_88850006,0.018856303379920395
Remission,disease_88996004,-0.007279685488790896
Remission,disease_89021008,0.011285622035395976
Remission,disease_89105000,-0.0006004748319441788
Remission,disease_89138009,0.03264697069388531
Remission,disease_89155008,-0.005604226377307392
Remission,disease_89461002,-0.003154124156926977
Remission,disease_89719007,0.025267081855292375
Remission,disease_89736004,-0.007474133927710078
Remission,disease_89765005,-0.003301340983973363
Remission,disease_89825003,0.013996657126186456
Remission,disease_90325002,0.01797362214637609
Remission,disease_90354008,-0.009623936363645252
Remission,disease_90446007,-0.019608586126736858
Remission,disease_90458007,-0.003647860846637825
Remission,disease_90507008,-0.019249529302287374
Remission,disease_90560007,0.016114176890709316
Remission,disease_90678009,-0.0036258431797100226
Remission,disease_90708001,0.008037806359888438
Remission,disease_90739004,0.005684102964182773
Remission,disease_90860001,0.004559638433050075
Remission,disease_90968009,0.00048160628350989886
Remission,disease_90979004,0.028299714543575705
Remission,disease_91302008,-0.022369456272833165
Remission,disease_91335003,0.018322801826543153
Remission,disease_91368005,-0.011366929211973551
Remission,disease_91388009,0.036108059711876354
Remission,disease_91419009,-0.012819092896672227
Remission,disease_91514001,0.0028141161762880364
Remission,disease_91603007,0.021699626217328526
Remission,disease_91613004,0.0333123518212862
Remission,disease_91857003,0.0036943572415266642
Remission,disease_91861009,-0.012060126479396896
Remission,disease_91943004,0.012235259893947418
Remission,disease_91945006,-0.0019916435831637685
Remission,disease_91947003,-0.016947658276723482
Remission,disease_91985000,-0.0073901114061280925
Remission,disease_92040001,-0.036596249957046474
Remission,disease_92051001,0.005121573324697165
Remission,disease_92059004,0.028005540620295144
Remission,disease_92065004,0.0037422982476645566
Remission,disease_92069005,0.03535517221863816
Remission,disease_92072003,0.009846844754049589
Remission,disease_92175003,-0.02429799408370392
Remission,disease_92260003,0.007367929801182953
Remission,disease_92296004,0.005909070426522262
Remission,disease_92359006,-0.0036173037546111315
Remission,disease_92370004,-0.011359172808183044
Remission,disease_92380000,0.0006582875426808408
Remission,disease_92382008,0.016334534533805914
Remission,disease_92384009,-0.003305243712134525
Remission,disease_92411005,0.017411635771236035
Remission,disease_92448001,0.002887430646410473
Remission,disease_92564006,-0.010089902066621288
Remission,disease_92802003,0.0028361746984770456
Remission,disease_92817004,-0.02508323197819208
Remission,disease_92818009,0.004471805223040465
Remission,disease_93143009,-0.001253394221257832
Remission,disease_93163002,0.019121302335311476
Remission,disease_93197009,-0.04832894487575869
Remission,disease_93515007,-0.0368137671921568
Remission,disease_93616000,-0.003913541512634101
Remission,disease_93679002,0.02201596319583559
Remission,disease_93689003,-0.00677783033386622
Remission,disease_93723007,0.0558510742694584
Remission,disease_93725000,-0.04975674585616621
Remission,disease_93727008,0.02065139928343931
Remission,disease_93745008,-0.008413666950721498
Remission,disease_93749002,-0.0061852314677364765
Remission,disease_93761005,-0.000993183443038921
Remission,disease_93781006,-0.001192407619748957
Remission,disease_93796005,0.008615481341174716
Remission,disease_93797001,0.021756227471667763
Remission,disease_93807001,0.009694159990134097
Remission,disease_93849006,-0.007863411322477969
Remission,disease_93860002,0.0026692328758219047
Remission,disease_93874009,0.0005198497384593067
Remission,disease_93917007,0.03547811541436898
Remission,disease_93934004,-0.006298255765567973
Remission,disease_93951006,0.006239827130249371
Remission,disease_93974005,0.021620569979602412
Remission,disease_93984006,0.007546806540413958
Remission,disease_93986008,0.010348013978778263
Remission,disease_94006002,-0.004678467629512357
Remission,disease_94050001,-0.016638369542079028
Remission,disease_94057003,0.007966303049526155
Remission,disease_94068003,0.007244836392131175
Remission,disease_94098005,-0.033169452868830204
Remission,disease_94111002,-0.000500635379205095
Remission,disease_94117003,-0.0015450565575914142
Remission,disease_94143002,0.01490218681215241
Remission,disease_94222008,-0.030435215043300445
Remission,disease_94225005,-0.014652775213142101
Remission,disease_94297009,0.019831903716980483
Remission,disease_94351005,-0.033196398583392385
Remission,disease_94381002,-0.014287964124106423
Remission,disease_94391008,-0.03621672554996373
Remission,disease_94392001,0.006711213493341496
Remission,disease_94398002,0.011254172593177876
Remission,disease_94715001,-0.01665028035702657
Remission,disease_94805002,-0.02807550376587488
Remission,disease_95087004,-0.002228147428311961
Remission,disease_95279007,-0.009831814273090086
Remission,disease_95280005,0.008922782196222034
Remission,disease_95315005,-0.008211496474288798
Remission,disease_95320005,-0.01353896136826968
Remission,disease_95344007,-0.0004592263645634107
Remission,disease_95345008,-0.01900207040488698
Remission,disease_95566004,-0.016863943640721517
Remission,disease_95570007,-0.015199814472627611
Remission,disease_95820000,0.0054153647762879105
Remission,disease_95869003,-0.009257632029723477
Remission,disease_102878001,-0.00971296803463934
Remission,disease_105597003,-0.027937755304618957
Remission,disease_105606008,-0.002750952381799657
Remission,disease_105629000,0.007576043539989315
Remission,disease_105969002,-0.020360380578176993
Remission,disease_105995000,-0.02016895410247099
Remission,disease_105997008,-0.009401659803975629
Remission,disease_105999006,-0.008287309306457954
Remission,disease_106004004,0.011317444889655592
Remission,disease_106007006,-0.011293375870785691
Remission,disease_106009009,0.021964937545250533
Remission,disease_109351006,-0.007029412805508461
Remission,disease_109385007,-0.010559942475499145
Remission,disease_109747007,0.00449347535756832
Remission,disease_109841003,0.023744292831995674
Remission,disease_109842005,-0.017339584538762352
Remission,disease_109917000,0.01111919659373853
Remission,disease_109983007,0.0021359227971095335
Remission,disease_109992005,0.032340717039908866
Remission,disease_109994006,-0.02502199516758155
Remission,disease_110030002,-0.004298385959159491
Remission,disease_110359009,0.01561642223245264
Remission,disease_111222003,0.00728214463999624
Remission,disease_111224002,-0.0123573443138559
Remission,disease_111235007,0.03586463664851608
Remission,disease_111293003,-0.007598634839918999
Remission,disease_111359004,-0.004241570823160946
Remission,disease_111379007,-0.01467039180427343
Remission,disease_111447004,-0.019029961478550732
Remission,disease_111475002,-0.008068575623310877
Remission,disease_111479008,-0.0020255526205933748
Remission,disease_111541001,0.004989049141540752
Remission,disease_111550004,0.008461761575125659
Remission,disease_111551000,-0.006342259121311952
Remission,disease_111552007,-0.010901886953905562
Remission,disease_111556005,0.008562325420901016
Remission,disease_111566002,0.00022549778969070908
Remission,disease_111583006,0.010355845365010661
Remission,disease_111721009,-0.025179574852728818
Remission,disease_111746009,0.00015797240111348825
Remission,disease_111748005,0.002269189658038104
Remission,disease_111752005,0.005160936659719015
Remission,disease_111853008,0.008722557462490652
Remission,disease_111859007,-0.0010623413002485281
Remission,disease_111879004,-0.0463877577553234
Remission,disease_111891008,1.3342340810799086e-05
Remission,disease_111896003,-0.021119167764096558
Remission,disease_111904009,-0.008845763904987734
Remission,disease_116223007,0.015642097288719743
Remission,disease_116224001,-0.01343339171203458
Remission,disease_118599009,7.350689825200286e-07
Remission,disease_118600007,-0.028111399700798196
Remission,disease_118601006,0.011781309072115794
Remission,disease_118608000,-0.006837607438573848
Remission,disease_118616009,0.010946492209972418
Remission,disease_118934005,-0.0010547098669281478
Remission,disease_118937003,0.0026943389336829176
Remission,disease_118939000,-0.006673248303216683
Remission,disease_118944007,0.018078864140750574
Remission,disease_119291004,-0.01065844536021592
Remission,disease_122481008,-0.007898764266072979
Remission,disease_123526007,-0.027098052408295555
Remission,disease_123536004,0.03629822178415251
Remission,disease_123698008,-0.008964236179098677
Remission,disease_123756000,-0.02861169096781139
Remission,disease_125599006,-0.042655206125975745
Remission,disease_125602001,-0.0004676890637673844
Remission,disease_125605004,0.0023238831474051537
Remission,disease_125661005,0.011452848530771246
Remission,disease_125666000,-0.001334583215242164
Remission,disease_125667009,-0.013210385476407582
Remission,disease_126485001,0.008360043296682176
Remission,disease_126660000,0.0072134377919750746
Remission,disease_126729006,-0.025618175564494028
Remission,disease_126879004,0.009812451661916705
Remission,disease_126952004,0.017171038155649937
Remission,disease_127013003,0.03193103873091323
Remission,disease_127034005,0.005322801341210747
Remission,disease_127278005,0.0018121428279684988
Remission,disease_127279002,-0.00910030728960416
Remission,disease_127331007,-0.005314632788080114
Remission,disease_128045006,-0.0016702250173246795
Remission,disease_128049000,0.02739465570492207
Remission,disease_128060009,-0.0010220618022497591
Remission,disease_128073008,-0.03918436289427824
Remission,disease_128105004,0.0034093757011255704
Remission,disease_128139000,0.005652617648286062
Remission,disease_128188000,0.03265034241180677
Remission,disease_128192007,0.0009732937051275301
Remission,disease_128196005,0.009569462699830658
Remission,disease_128209004,0.05066676665931323
Remission,disease_128241005,-0.02578958234634974
Remission,disease_128268005,0.0002509875444409787
Remission,disease_128276007,-0.023722783778653875
Remission,disease_128302006,-0.02755289851144296
Remission,disease_128321003,0.026356330592630258
Remission,disease_128331005,-0.008845231039715597
Remission,disease_128415001,-0.026351074242982192
Remission,disease_128478005,-0.02591334140933759
Remission,disease_128487001,0.021059119167981265
Remission,disease_128598002,-0.002769197797652901
Remission,disease_128605003,0.0024227492406667765
Remission,disease_128606002,-0.03914869630507063
Remission,disease_128999004,-0.005913459377834242
Remission,disease_129103003,-0.02022306604608266
Remission,disease_129139009,-0.02110909616322026
Remission,disease_129565002,-0.01043018920524209
Remission,disease_129588001,-0.0029982960268248172
Remission,disease_134194006,0.004649679890719579
Remission,disease_154283005,-0.014380844883047845
Remission,disease_154826009,0.04507563173873798
Remission,disease_173300003,-0.001547622531941609
Remission,disease_185086009,-0.0026210153764527396
Remission,disease_186431008,0.01863311429766812
Remission,disease_186435004,-0.0024412008511280154
Remission,disease_186538004,0.011919172105698943
Remission,disease_186552002,-0.010686748294534356
Remission,disease_188019007,0.028205605651411607
Remission,disease_188151006,0.02044137182201168
Remission,disease_188189001,-0.003818448224443339
Remission,disease_188247000,-0.006690075498416659
Remission,disease_188462001,-0.011520228517943138
Remission,disease_188566001,-0.03266470176313176
Remission,disease_188732008,-0.013023659776694911
Remission,disease_188838004,0.00524576364669398
Remission,disease_188990009,-0.005027003385521309
Remission,disease_189197001,-0.020000471365121904
Remission,disease_189336000,0.0016229159445389945
Remission,disease_190236006,0.01693745678879625
Remission,disease_190237002,-0.012374742316644599
Remission,disease_190241003,-0.03457370191144428
Remission,disease_190268003,0.0018926639108323513
Remission,disease_190502001,0.006704794323314255
Remission,disease_190602008,0.01154544776805184
Remission,disease_190808009,0.02376956795022389
Remission,disease_190828008,-0.026386752987134623
Remission,disease_190855004,-0.00020351864449638408
Remission,disease_190980000,0.00010988594881555879
Remission,disease_191265009,-0.011718015679116612
Remission,disease_191476005,-0.008039232525734859
Remission,disease_191480000,0.012510648289111359
Remission,disease_191610000,-0.01642185861816202
Remission,disease_191611001,-0.003008244978422474
Remission,disease_191613003,-0.020586414837282584
Remission,disease_191616006,-0.01813520086384129
Remission,disease_191659001,-0.02481975286173205
Remission,disease_191736004,0.009200621595536602
Remission,disease_191802004,-0.018369713012850557
Remission,disease_191811004,-0.007537407592013158
Remission,disease_191813001,-0.008242530195299972
Remission,disease_191816009,0.009919285210837228
Remission,disease_191819002,0.0020919953484307267
Remission,disease_191821007,0.013310613492528755
Remission,disease_191825003,-0.008199428631187727
Remission,disease_191827006,0.006674947412696094
Remission,disease_191831000,-0.013256451124775349
Remission,disease_191833002,0.018852456471134964
Remission,disease_191839003,0.017569229175947554
Remission,disease_191845006,-0.02560102487272759
Remission,disease_191865004,-0.00488916976637463
Remission,disease_191867007,-0.01608951786832364
Remission,disease_191869005,-0.03944845118277401
Remission,disease_191871005,0.012797904330142421
Remission,disease_191919001,0.007379750181167731
Remission,disease_191920007,-4.518181709171105e-05
Remission,disease_193022009,-0.011179297563709407
Remission,disease_193030005,0.011093932818225224
Remission,disease_193093009,0.019251287142320384
Remission,disease_193225000,0.02328909300794889
Remission,disease_193341001,0.0084531115728654
Remission,disease_193462001,-0.013645565615053418
Remission,disease_193497004,-0.02344738006495819
Remission,disease_193531003,0.002492275998455816
Remission,disease_193533000,-0.008415603204205572
Remission,disease_193570009,-0.01608066989383136
Remission,disease_193589009,-0.012604293157496496
Remission,disease_193731001,0.001276176757214272
Remission,disease_193776001,-0.01894770964993567
Remission,disease_193795008,0.018426392695823312
Remission,disease_193982009,0.026859597959470193
Remission,disease_194240006,0.0048401569159730925
Remission,disease_194424005,-0.0051804155141746445
Remission,disease_194429000,0.017183298824972115
Remission,disease_194437008,0.02029044657746001
Remission,disease_194732001,0.005885066286206513
Remission,disease_194733006,5.691666067875562e-05
Remission,disease_194779001,-0.03525848056184315
Remission,disease_194828000,-0.02458519285129384
Remission,disease_194849004,-0.01613436107577019
Remission,disease_194970009,-0.00733620367610117
Remission,disease_194983005,-0.011804175656323341
Remission,disease_194989009,0.03624977213431529
Remission,disease_194990000,-0.01658131316200731
Remission,disease_195029002,0.002117788383531849
Remission,disease_195176009,0.006263073047364157
Remission,disease_195189003,0.013450608139710428
Remission,disease_195190007,-0.0409524720201865
Remission,disease_195239002,0.030483061444224066
Remission,disease_195295006,0.0010268606322604169
Remission,disease_195381005,-0.01850511792203303
Remission,disease_195404000,-0.00112956537953151
Remission,disease_195474004,-0.01081640012188236
Remission,disease_195476002,-0.02292649387832695
Remission,disease_195951007,0.016447101228780736
Remission,disease_195967001,-0.0015261397624281713
Remission,disease_196001008,-0.00734304072135931
Remission,disease_196075003,0.012929709296520627
Remission,disease_196115007,-0.004616418189670799
Remission,disease_196341005,-0.005279690163537845
Remission,disease_196731005,0.013961880248408654
Remission,disease_196746003,0.021710897824842954
Remission,disease_197210001,0.021353015261560058
Remission,disease_197216007,-0.014167894016619225
Remission,disease_197321007,0.0013142795993005946
Remission,disease_197377009,-0.010211534224719526
Remission,disease_197456007,0.007207675281570035
Remission,disease_197464001,-0.004965713340428487
Remission,disease_197476001,-0.011409270692238422
Remission,disease_197480006,-0.010006296067711449
Remission,disease_197659005,-0.03615949745741937
Remission,disease_197707007,-0.023627849829724164
Remission,disease_197768004,0.0040069009566358746
Remission,disease_197834003,0.010351754555983033
Remission,disease_197940006,-0.006878270135547796
Remission,disease_197941005,0.0161044294689399
Remission,disease_198130006,0.006130293798350648
Remission,disease_198142001,0.0016971012332218812
Remission,disease_198179003,0.005272745500592372
Remission,disease_198199009,0.008775145126804136
Remission,disease_198219002,0.01570954965826119
Remission,disease_198268002,0.02487309535437893
Remission,disease_198316006,-0.01640119954065243
Remission,disease_198328003,-0.0036325293100018044
Remission,disease_198336007,-0.032400063383944945
Remission,disease_198377006,-0.012092574730325689
Remission,disease_198609003,0.011724327575206061
Remission,disease_198900002,-0.005647337174094615
Remission,disease_198941007,-0.027643940168335473
Remission,disease_198946002,0.020155821200825697
Remission,disease_199005000,-0.02642573362564257
Remission,disease_199063009,-0.009127116955759107
Remission,disease_199108000,0.021433201389158704
Remission,disease_199223000,0.014724191855626987
Remission,disease_199225007,-0.0004417407145485453
Remission,disease_199235001,0.0016727323764157444
Remission,disease_199244000,0.007374833840414688
Remission,disease_199246003,-0.008154548103173226
Remission,disease_199257008,-0.03557073100100992
Remission,disease_199259006,0.0199575662516834
Remission,disease_199293005,-0.016590386398103372
Remission,disease_199294004,-0.016231099142580706
Remission,disease_199296002,0.013631601522766726
Remission,disease_199297006,-0.001124249835944367
Remission,disease_199318003,0.02392001538479683
Remission,disease_199461004,-0.004300688820410378
Remission,disease_199463001,-0.01231050509999973
Remission,disease_199464007,-0.008893286728700338
Remission,disease_199484006,0.01830265825948992
Remission,disease_199534001,-0.01353583528548064
Remission,disease_199653002,0.009658088073118158
Remission,disease_199654008,-0.023881291417670848
Remission,disease_199658006,0.013702606519422249
Remission,disease_199677008,0.00805036744164686
Remission,disease_199732004,0.012839208472258478
Remission,disease_199824001,0.04615685101066689
Remission,disease_199879009,-0.025243080829087466
Remission,disease_199916005,0.00765841367887204
Remission,disease_199925004,0.017354150566071157
Remission,disease_200628009,0.018413406646771838
Remission,disease_200638004,-0.0008714169016394332
Remission,disease_200645004,-0.01437354427435359
Remission,disease_200655000,-0.007682253542128353
Remission,disease_200670004,0.0015833107447624567
Remission,disease_200681001,-0.019834681918534647
Remission,disease_200936003,0.013130420948783732
Remission,disease_201040000,0.004114935029059186
Remission,disease_201101007,0.0038389238430118753
Remission,disease_201307004,-0.012804206030971247
Remission,disease_201819000,-0.0027023655156853733
Remission,disease_201829007,-0.014135432411192719
Remission,disease_201831003,0.0036289278253029524
Remission,disease_201834006,0.011932363824729316
Remission,disease_201837004,-0.009722073038002982
Remission,disease_202110002,-0.009570356430178992
Remission,disease_202381003,-0.010579616227341812
Remission,disease_202383000,-0.00883506120878516
Remission,disease_202683005,0.024967980543114717
Remission,disease_202693003,-0.016617737554581617
Remission,disease_202708005,-0.015528241747582494
Remission,disease_202723000,0.02427129601463836
Remission,disease_202725007,-0.01352594956341558
Remission,disease_202757008,-0.03569506944847448
Remission,disease_202794004,-0.006294960774620409
Remission,disease_202843000,0.006285780358892181
Remission,disease_202855006,-0.016167015168504155
Remission,disease_202868003,-0.008749267117341933
Remission,disease_202900007,0.001157688692559713
Remission,disease_202964000,0.01124992033187256
Remission,disease_203082005,0.0008697153464742917
Remission,disease_203241002,0.024580092241046073
Remission,disease_203482000,-0.021399190742888825
Remission,disease_203601000,0.001031970655179634
Remission,disease_203638000,0.010639412513212852
Remission,disease_203681002,-0.0022931844478900837
Remission,disease_204315000,0.011058937751600263
Remission,disease_208242007,-0.012703180181922496
Remission,disease_208394006,-0.017250161965353082
Remission,disease_208430000,-0.00605483349904198
Remission,disease_209548004,0.012475897400494908
Remission,disease_209557005,0.0026988720746346662
Remission,disease_209565008,0.00835609586361004
Remission,disease_209801006,-0.0103226908580165
Remission,disease_209987007,0.012785617308847221
Remission,disease_210682000,0.011092200498153211
Remission,disease_210985000,0.01136897628828703
Remission,disease_211328000,-0.003237815409606896
Remission,disease_212399002,0.00328511332971459
Remission,disease_213137004,-0.0035423907024883143
Remission,disease_213345000,-0.010403995717854055
Remission,disease_221695002,-0.006301714077955784
Remission,disease_225562005,-0.021592527026570576
